sgx,sgy,sgz
-2510.05,-1255.15,-5710.05
-2384.56,-1255.15,-5710.05
-2259.07,-1255.15,-5710.05
-2133.58,-1255.15,-5710.05
-2008.09,-1255.15,-5710.05
-1882.6,-1255.15,-5710.05
-1757.11,-1255.15,-5710.05
-1631.62,-1255.15,-5710.05
-1506.13,-1255.15,-5710.05
-1380.64,-1255.15,-5710.05
-3262.99,-1129.66,-5710.05
-3137.5,-1129.66,-5710.05
-3012.01,-1129.66,-5710.05
-2886.52,-1129.66,-5710.05
-2761.03,-1129.66,-5710.05
-1882.6,-1129.66,-5710.05
-1757.11,-1129.66,-5710.05
-1631.62,-1129.66,-5710.05
-1506.13,-1129.66,-5710.05
-1380.64,-1129.66,-5710.05
-1255.15,-1129.66,-5710.05
-1129.66,-1129.66,-5710.05
-3262.99,-1004.17,-5710.05
-3137.5,-1004.17,-5710.05
-3012.01,-1004.17,-5710.05
-2886.52,-1004.17,-5710.05
-1631.62,-1004.17,-5710.05
-1506.13,-1004.17,-5710.05
-1380.64,-1004.17,-5710.05
-1255.15,-1004.17,-5710.05
-1129.66,-1004.17,-5710.05
-1004.17,-1004.17,-5710.05
-3388.48,-878.677,-5710.05
-3262.99,-878.677,-5710.05
-3137.5,-878.677,-5710.05
-3012.01,-878.677,-5710.05
-1506.13,-878.677,-5710.05
-1380.64,-878.677,-5710.05
-1255.15,-878.677,-5710.05
-1129.66,-878.677,-5710.05
-1004.17,-878.677,-5710.05
-878.677,-878.677,-5710.05
-3388.48,-753.187,-5710.05
-3262.99,-753.187,-5710.05
-3137.5,-753.187,-5710.05
-1255.15,-753.187,-5710.05
-1129.66,-753.187,-5710.05
-1004.17,-753.187,-5710.05
-878.677,-753.187,-5710.05
-3513.97,-627.696,-5710.05
-3388.48,-627.696,-5710.05
-3262.99,-627.696,-5710.05
-3137.5,-627.696,-5710.05
-878.677,-627.696,-5710.05
-3513.97,-502.206,-5710.05
-3388.48,-502.206,-5710.05
-3262.99,-502.206,-5710.05
-3513.97,-376.716,-5710.05
-3388.48,-376.716,-5710.05
-3262.99,-376.716,-5710.05
-753.187,-376.716,-5710.05
-3513.97,-251.226,-5710.05
-3388.48,-251.226,-5710.05
-3262.99,-251.226,-5710.05
-753.187,-251.226,-5710.05
-3513.97,-125.735,-5710.05
-3388.48,-125.735,-5710.05
-3262.99,-125.735,-5710.05
-3513.97,-0.245117,-5710.05
-3388.48,-0.245117,-5710.05
-3639.46,125.245,-5710.05
-3513.97,125.245,-5710.05
-3388.48,125.245,-5710.05
-3513.97,250.735,-5710.05
-3388.48,250.735,-5710.05
-3513.97,376.226,-5710.05
-3388.48,376.226,-5710.05
-627.696,376.226,-5710.05
-3513.97,501.715,-5710.05
-3388.48,501.715,-5710.05
-3262.99,501.715,-5710.05
-627.696,501.715,-5710.05
-3513.97,627.205,-5710.05
-3388.48,627.205,-5710.05
-3262.99,627.205,-5710.05
-3513.97,752.695,-5710.05
-3388.48,752.695,-5710.05
-3262.99,752.695,-5710.05
-3388.48,878.186,-5710.05
-3262.99,878.186,-5710.05
-3388.48,1003.68,-5710.05
-3262.99,1003.68,-5710.05
-3137.5,1003.68,-5710.05
-3388.48,1129.17,-5710.05
-3262.99,1129.17,-5710.05
-3137.5,1129.17,-5710.05
-3262.99,1254.66,-5710.05
-3137.5,1254.66,-5710.05
-3262.99,1380.15,-5710.05
-3137.5,1380.15,-5710.05
-3012.01,1380.15,-5710.05
-502.206,1380.15,-5710.05
-3137.5,1505.64,-5710.05
-3012.01,1505.64,-5710.05
-3137.5,1631.13,-5710.05
-3012.01,1631.13,-5710.05
-2886.52,1631.13,-5710.05
-3012.01,1756.62,-5710.05
-2886.52,1756.62,-5710.05
-2761.03,1756.62,-5710.05
-2886.52,1882.11,-5710.05
-2761.03,1882.11,-5710.05
-2886.52,2007.6,-5710.05
-2761.03,2007.6,-5710.05
-2635.54,2007.6,-5710.05
-2761.03,2133.09,-5710.05
-2635.54,2133.09,-5710.05
-2510.05,2133.09,-5710.05
-2635.54,2258.58,-5710.05
-2510.05,2258.58,-5710.05
-2384.56,2258.58,-5710.05
-376.716,2258.58,-5710.05
-2510.05,2384.07,-5710.05
-2384.56,2384.07,-5710.05
-2259.07,2384.07,-5710.05
-376.716,2384.07,-5710.05
-2384.56,2509.56,-5710.05
-2259.07,2509.56,-5710.05
-2133.58,2509.56,-5710.05
-502.206,2509.56,-5710.05
-376.716,2509.56,-5710.05
-2259.07,2635.05,-5710.05
-2133.58,2635.05,-5710.05
-2008.09,2635.05,-5710.05
-627.696,2635.05,-5710.05
-2133.58,2760.54,-5710.05
-2008.09,2760.54,-5710.05
-1882.6,2760.54,-5710.05
-1757.11,2760.54,-5710.05
-878.677,2760.54,-5710.05
-753.187,2760.54,-5710.05
-2008.09,2886.03,-5710.05
-1882.6,2886.03,-5710.05
-1757.11,2886.03,-5710.05
-1631.62,2886.03,-5710.05
-1506.13,2886.03,-5710.05
-1380.64,2886.03,-5710.05
-1255.15,2886.03,-5710.05
-1129.66,2886.03,-5710.05
-1004.17,2886.03,-5710.05
-1631.62,3011.52,-5710.05
-1506.13,3011.52,-5710.05
-1380.64,3011.52,-5710.05
-1255.15,3011.52,-5710.05
-2635.54,-1819.85,-5647.3
-2510.05,-1819.85,-5647.3
-2384.56,-1819.85,-5647.3
-2259.07,-1819.85,-5647.3
-2133.58,-1819.85,-5647.3
-2761.03,-1694.36,-5647.3
-2008.09,-1694.36,-5647.3
-1882.6,-1694.36,-5647.3
-2886.52,-1568.87,-5647.3
-1757.11,-1568.87,-5647.3
-3012.01,-1443.38,-5647.3
-1631.62,-1443.38,-5647.3
-3137.5,-1317.89,-5647.3
-1506.13,-1317.89,-5647.3
-1380.64,-1317.89,-5647.3
-3262.99,-1192.4,-5647.3
-1255.15,-1192.4,-5647.3
-1129.66,-1192.4,-5647.3
-1004.17,-1066.91,-5647.3
-3388.48,-941.422,-5647.3
-878.677,-941.422,-5647.3
-3513.97,-690.441,-5647.3
-753.187,-439.461,-5647.3
-3639.46,62.5,-5647.3
-3639.46,187.99,-5647.3
-627.696,313.48,-5647.3
-3513.97,815.441,-5647.3
-3388.48,1191.91,-5647.3
-502.206,1317.4,-5647.3
-3262.99,1442.89,-5647.3
-3137.5,1693.87,-5647.3
-3012.01,1819.36,-5647.3
-2886.52,2070.34,-5647.3
-2761.03,2195.83,-5647.3
-376.716,2195.83,-5647.3
-2635.54,2321.32,-5647.3
-2510.05,2446.81,-5647.3
-2384.56,2572.3,-5647.3
-502.206,2572.3,-5647.3
-376.716,2572.3,-5647.3
-2259.07,2697.79,-5647.3
-627.696,2697.79,-5647.3
-2133.58,2823.29,-5647.3
-878.677,2823.29,-5647.3
-753.187,2823.29,-5647.3
-2008.09,2948.78,-5647.3
-1882.6,2948.78,-5647.3
-1757.11,2948.78,-5647.3
-1129.66,2948.78,-5647.3
-1004.17,2948.78,-5647.3
-1631.62,3074.27,-5647.3
-1506.13,3074.27,-5647.3
-1380.64,3074.27,-5647.3
-1255.15,3074.27,-5647.3
-2698.28,-1757.11,-5647.3
-2070.83,-1757.11,-5647.3
-2823.77,-1631.62,-5647.3
-1819.85,-1631.62,-5647.3
-2949.26,-1506.13,-5647.3
-1694.36,-1506.13,-5647.3
-3074.75,-1380.64,-5647.3
-1568.87,-1380.64,-5647.3
-3200.25,-1255.15,-5647.3
-1317.89,-1255.15,-5647.3
-3325.74,-1129.66,-5647.3
-1066.91,-1129.66,-5647.3
-3325.74,-1004.17,-5647.3
-941.422,-1004.17,-5647.3
-3451.23,-878.677,-5647.3
-815.932,-878.677,-5647.3
-3451.23,-753.187,-5647.3
-815.932,-753.187,-5647.3
-3576.72,-627.696,-5647.3
-815.932,-627.696,-5647.3
-3576.72,-502.206,-5647.3
-815.932,-502.206,-5647.3
-3576.72,-376.716,-5647.3
-690.441,-376.716,-5647.3
-3576.72,-251.226,-5647.3
-690.441,-251.226,-5647.3
-3576.72,-125.735,-5647.3
-690.441,-125.735,-5647.3
-3576.72,-0.245117,-5647.3
-690.441,-0.245117,-5647.3
-3702.21,125.245,-5647.3
-690.441,125.245,-5647.3
-3576.72,250.735,-5647.3
-690.441,250.735,-5647.3
-3576.72,376.226,-5647.3
-564.951,376.226,-5647.3
-3576.72,501.715,-5647.3
-564.951,501.715,-5647.3
-3576.72,627.205,-5647.3
-564.951,627.205,-5647.3
-3576.72,752.695,-5647.3
-564.951,752.695,-5647.3
-3451.23,878.186,-5647.3
-564.951,878.186,-5647.3
-3451.23,1003.68,-5647.3
-564.951,1003.68,-5647.3
-3451.23,1129.17,-5647.3
-564.951,1129.17,-5647.3
-3325.74,1254.66,-5647.3
-564.951,1254.66,-5647.3
-3325.74,1380.15,-5647.3
-439.461,1380.15,-5647.3
-3200.25,1505.64,-5647.3
-439.461,1505.64,-5647.3
-3200.25,1631.13,-5647.3
-439.461,1631.13,-5647.3
-3074.75,1756.62,-5647.3
-439.461,1756.62,-5647.3
-2949.26,1882.11,-5647.3
-439.461,1882.11,-5647.3
-2949.26,2007.6,-5647.3
-439.461,2007.6,-5647.3
-2823.77,2133.09,-5647.3
-439.461,2133.09,-5647.3
-2698.28,2258.58,-5647.3
-313.971,2258.58,-5647.3
-2572.79,2384.07,-5647.3
-313.971,2384.07,-5647.3
-2447.3,2509.56,-5647.3
-313.971,2509.56,-5647.3
-2321.81,2635.05,-5647.3
-564.951,2635.05,-5647.3
-2196.32,2760.54,-5647.3
-690.441,2760.54,-5647.3
-2070.83,2886.03,-5647.3
-941.422,2886.03,-5647.3
-1694.36,3011.52,-5647.3
-1192.4,3011.52,-5647.3
-2510.05,-2384.56,-5584.56
-2384.56,-2384.56,-5584.56
-2259.07,-2384.56,-5584.56
-2133.58,-2384.56,-5584.56
-2761.03,-2259.07,-5584.56
-2635.54,-2259.07,-5584.56
-2510.05,-2259.07,-5584.56
-2384.56,-2259.07,-5584.56
-2259.07,-2259.07,-5584.56
-2133.58,-2259.07,-5584.56
-2008.09,-2259.07,-5584.56
-1882.6,-2259.07,-5584.56
-2886.52,-2133.58,-5584.56
-2761.03,-2133.58,-5584.56
-2635.54,-2133.58,-5584.56
-2510.05,-2133.58,-5584.56
-2384.56,-2133.58,-5584.56
-2259.07,-2133.58,-5584.56
-2133.58,-2133.58,-5584.56
-2008.09,-2133.58,-5584.56
-1882.6,-2133.58,-5584.56
-1757.11,-2133.58,-5584.56
-3012.01,-2008.09,-5584.56
-2886.52,-2008.09,-5584.56
-2761.03,-2008.09,-5584.56
-2635.54,-2008.09,-5584.56
-2510.05,-2008.09,-5584.56
-2384.56,-2008.09,-5584.56
-2259.07,-2008.09,-5584.56
-2133.58,-2008.09,-5584.56
-2008.09,-2008.09,-5584.56
-1882.6,-2008.09,-5584.56
-1757.11,-2008.09,-5584.56
-1631.62,-2008.09,-5584.56
-3137.5,-1882.6,-5584.56
-3012.01,-1882.6,-5584.56
-2886.52,-1882.6,-5584.56
-2761.03,-1882.6,-5584.56
-2635.54,-1882.6,-5584.56
-2510.05,-1882.6,-5584.56
-2384.56,-1882.6,-5584.56
-2259.07,-1882.6,-5584.56
-2133.58,-1882.6,-5584.56
-2008.09,-1882.6,-5584.56
-1882.6,-1882.6,-5584.56
-1757.11,-1882.6,-5584.56
-1631.62,-1882.6,-5584.56
-1506.13,-1882.6,-5584.56
-3262.99,-1757.11,-5584.56
-3137.5,-1757.11,-5584.56
-3012.01,-1757.11,-5584.56
-2886.52,-1757.11,-5584.56
-2761.03,-1757.11,-5584.56
-2008.09,-1757.11,-5584.56
-1882.6,-1757.11,-5584.56
-1757.11,-1757.11,-5584.56
-1631.62,-1757.11,-5584.56
-1506.13,-1757.11,-5584.56
-1380.64,-1757.11,-5584.56
-3262.99,-1631.62,-5584.56
-3137.5,-1631.62,-5584.56
-3012.01,-1631.62,-5584.56
-2886.52,-1631.62,-5584.56
-1757.11,-1631.62,-5584.56
-1631.62,-1631.62,-5584.56
-1506.13,-1631.62,-5584.56
-1380.64,-1631.62,-5584.56
-1255.15,-1631.62,-5584.56
-1129.66,-1631.62,-5584.56
-3388.48,-1506.13,-5584.56
-3262.99,-1506.13,-5584.56
-3137.5,-1506.13,-5584.56
-3012.01,-1506.13,-5584.56
-1631.62,-1506.13,-5584.56
-1506.13,-1506.13,-5584.56
-1380.64,-1506.13,-5584.56
-1255.15,-1506.13,-5584.56
-1129.66,-1506.13,-5584.56
-3513.97,-1380.64,-5584.56
-3388.48,-1380.64,-5584.56
-3262.99,-1380.64,-5584.56
-3137.5,-1380.64,-5584.56
-1506.13,-1380.64,-5584.56
-1380.64,-1380.64,-5584.56
-1255.15,-1380.64,-5584.56
-1129.66,-1380.64,-5584.56
-1004.17,-1380.64,-5584.56
-3513.97,-1255.15,-5584.56
-3388.48,-1255.15,-5584.56
-3262.99,-1255.15,-5584.56
-1255.15,-1255.15,-5584.56
-1129.66,-1255.15,-5584.56
-1004.17,-1255.15,-5584.56
-3639.46,-1129.66,-5584.56
-3513.97,-1129.66,-5584.56
-3388.48,-1129.66,-5584.56
-1004.17,-1129.66,-5584.56
-878.677,-1129.66,-5584.56
-3639.46,-1004.17,-5584.56
-3513.97,-1004.17,-5584.56
-3388.48,-1004.17,-5584.56
-878.677,-1004.17,-5584.56
-3764.95,-878.677,-5584.56
-3639.46,-878.677,-5584.56
-3513.97,-878.677,-5584.56
-3764.95,-753.187,-5584.56
-3639.46,-753.187,-5584.56
-3513.97,-753.187,-5584.56
-3764.95,-627.696,-5584.56
-3639.46,-627.696,-5584.56
-753.187,-627.696,-5584.56
-3890.44,-502.206,-5584.56
-3764.95,-502.206,-5584.56
-3639.46,-502.206,-5584.56
-753.187,-502.206,-5584.56
-3890.44,-376.716,-5584.56
-3764.95,-376.716,-5584.56
-3639.46,-376.716,-5584.56
-3890.44,-251.226,-5584.56
-3764.95,-251.226,-5584.56
-3639.46,-251.226,-5584.56
-3890.44,-125.735,-5584.56
-3764.95,-125.735,-5584.56
-3639.46,-125.735,-5584.56
-3890.44,-0.245117,-5584.56
-3764.95,-0.245117,-5584.56
-3639.46,-0.245117,-5584.56
-3890.44,125.245,-5584.56
-3764.95,125.245,-5584.56
-627.696,125.245,-5584.56
-3890.44,250.735,-5584.56
-3764.95,250.735,-5584.56
-3639.46,250.735,-5584.56
-627.696,250.735,-5584.56
-3890.44,376.226,-5584.56
-3764.95,376.226,-5584.56
-3639.46,376.226,-5584.56
-3890.44,501.715,-5584.56
-3764.95,501.715,-5584.56
-3639.46,501.715,-5584.56
-3764.95,627.205,-5584.56
-3639.46,627.205,-5584.56
-3764.95,752.695,-5584.56
-3639.46,752.695,-5584.56
-3764.95,878.186,-5584.56
-3639.46,878.186,-5584.56
-3513.97,878.186,-5584.56
-3639.46,1003.68,-5584.56
-3513.97,1003.68,-5584.56
-3639.46,1129.17,-5584.56
-3513.97,1129.17,-5584.56
-3513.97,1254.66,-5584.56
-3388.48,1254.66,-5584.56
-502.206,1254.66,-5584.56
-3513.97,1380.15,-5584.56
-3388.48,1380.15,-5584.56
-3388.48,1505.64,-5584.56
-3262.99,1505.64,-5584.56
-3388.48,1631.13,-5584.56
-3262.99,1631.13,-5584.56
-3262.99,1756.62,-5584.56
-3137.5,1756.62,-5584.56
-3137.5,1882.11,-5584.56
-3012.01,1882.11,-5584.56
-3137.5,2007.6,-5584.56
-3012.01,2007.6,-5584.56
-3012.01,2133.09,-5584.56
-2886.52,2133.09,-5584.56
-376.716,2133.09,-5584.56
-2886.52,2258.58,-5584.56
-2761.03,2258.58,-5584.56
-2761.03,2384.07,-5584.56
-2635.54,2384.07,-5584.56
-2761.03,2509.56,-5584.56
-2635.54,2509.56,-5584.56
-2510.05,2509.56,-5584.56
-2635.54,2635.05,-5584.56
-2510.05,2635.05,-5584.56
-2384.56,2635.05,-5584.56
-502.206,2635.05,-5584.56
-376.716,2635.05,-5584.56
-2510.05,2760.54,-5584.56
-2384.56,2760.54,-5584.56
-2259.07,2760.54,-5584.56
-627.696,2760.54,-5584.56
-2384.56,2886.03,-5584.56
-2259.07,2886.03,-5584.56
-2133.58,2886.03,-5584.56
-878.677,2886.03,-5584.56
-753.187,2886.03,-5584.56
-2133.58,3011.52,-5584.56
-2008.09,3011.52,-5584.56
-1882.6,3011.52,-5584.56
-1757.11,3011.52,-5584.56
-1129.66,3011.52,-5584.56
-1004.17,3011.52,-5584.56
-2008.09,3137.01,-5584.56
-1882.6,3137.01,-5584.56
-1757.11,3137.01,-5584.56
-1631.62,3137.01,-5584.56
-1506.13,3137.01,-5584.56
-1380.64,3137.01,-5584.56
-2510.05,-2447.3,-5521.81
-2384.56,-2447.3,-5521.81
-2259.07,-2447.3,-5521.81
-2133.58,-2447.3,-5521.81
-2761.03,-2321.81,-5521.81
-2635.54,-2321.81,-5521.81
-2008.09,-2321.81,-5521.81
-1882.6,-2321.81,-5521.81
-2886.52,-2196.32,-5521.81
-1757.11,-2196.32,-5521.81
-3012.01,-2070.83,-5521.81
-1631.62,-2070.83,-5521.81
-3137.5,-1945.34,-5521.81
-1506.13,-1945.34,-5521.81
-3262.99,-1819.85,-5521.81
-1380.64,-1819.85,-5521.81
-1255.15,-1694.36,-5521.81
-1129.66,-1694.36,-5521.81
-3388.48,-1568.87,-5521.81
-3513.97,-1443.38,-5521.81
-1004.17,-1443.38,-5521.81
-3639.46,-1192.4,-5521.81
-878.677,-1192.4,-5521.81
-3764.95,-941.422,-5521.81
-753.187,-690.441,-5521.81
-3890.44,-564.951,-5521.81
-627.696,62.5,-5521.81
-3890.44,564.461,-5521.81
-3764.95,940.932,-5521.81
-3639.46,1191.91,-5521.81
-502.206,1191.91,-5521.81
-3513.97,1442.89,-5521.81
-3388.48,1693.87,-5521.81
-3262.99,1819.36,-5521.81
-3137.5,2070.34,-5521.81
-376.716,2070.34,-5521.81
-3012.01,2195.83,-5521.81
-2886.52,2321.32,-5521.81
-2761.03,2572.3,-5521.81
-2635.54,2697.79,-5521.81
-502.206,2697.79,-5521.81
-376.716,2697.79,-5521.81
-2510.05,2823.29,-5521.81
-627.696,2823.29,-5521.81
-2384.56,2948.78,-5521.81
-2259.07,2948.78,-5521.81
-878.677,2948.78,-5521.81
-753.187,2948.78,-5521.81
-2133.58,3074.27,-5521.81
-1255.15,3074.27,-5521.81
-1129.66,3074.27,-5521.81
-1004.17,3074.27,-5521.81
-2008.09,3199.76,-5521.81
-1882.6,3199.76,-5521.81
-1757.11,3199.76,-5521.81
-1631.62,3199.76,-5521.81
-1506.13,3199.76,-5521.81
-1380.64,3199.76,-5521.81
-2572.79,-2384.56,-5521.81
-2070.83,-2384.56,-5521.81
-2823.77,-2259.07,-5521.81
-1819.85,-2259.07,-5521.81
-2949.26,-2133.58,-5521.81
-1694.36,-2133.58,-5521.81
-3074.75,-2008.09,-5521.81
-1568.87,-2008.09,-5521.81
-3200.25,-1882.6,-5521.81
-1443.38,-1882.6,-5521.81
-3325.74,-1757.11,-5521.81
-1317.89,-1757.11,-5521.81
-3325.74,-1631.62,-5521.81
-1066.91,-1631.62,-5521.81
-3451.23,-1506.13,-5521.81
-1066.91,-1506.13,-5521.81
-3576.72,-1380.64,-5521.81
-941.422,-1380.64,-5521.81
-3576.72,-1255.15,-5521.81
-941.422,-1255.15,-5521.81
-3702.21,-1129.66,-5521.81
-815.932,-1129.66,-5521.81
-3702.21,-1004.17,-5521.81
-815.932,-1004.17,-5521.81
-3827.7,-878.677,-5521.81
-815.932,-878.677,-5521.81
-3827.7,-753.187,-5521.81
-815.932,-753.187,-5521.81
-3827.7,-627.696,-5521.81
-690.441,-627.696,-5521.81
-3953.19,-502.206,-5521.81
-690.441,-502.206,-5521.81
-3953.19,-376.716,-5521.81
-690.441,-376.716,-5521.81
-3953.19,-251.226,-5521.81
-690.441,-251.226,-5521.81
-3953.19,-125.735,-5521.81
-690.441,-125.735,-5521.81
-3953.19,-0.245117,-5521.81
-690.441,-0.245117,-5521.81
-3953.19,125.245,-5521.81
-564.951,125.245,-5521.81
-3953.19,250.735,-5521.81
-564.951,250.735,-5521.81
-3953.19,376.226,-5521.81
-564.951,376.226,-5521.81
-3953.19,501.715,-5521.81
-564.951,501.715,-5521.81
-3827.7,627.205,-5521.81
-564.951,627.205,-5521.81
-3827.7,752.695,-5521.81
-564.951,752.695,-5521.81
-3827.7,878.186,-5521.81
-564.951,878.186,-5521.81
-3702.21,1003.68,-5521.81
-564.951,1003.68,-5521.81
-3702.21,1129.17,-5521.81
-564.951,1129.17,-5521.81
-3576.72,1254.66,-5521.81
-439.461,1254.66,-5521.81
-3576.72,1380.15,-5521.81
-439.461,1380.15,-5521.81
-3451.23,1505.64,-5521.81
-439.461,1505.64,-5521.81
-3451.23,1631.13,-5521.81
-439.461,1631.13,-5521.81
-3325.74,1756.62,-5521.81
-439.461,1756.62,-5521.81
-3200.25,1882.11,-5521.81
-439.461,1882.11,-5521.81
-3200.25,2007.6,-5521.81
-439.461,2007.6,-5521.81
-3074.75,2133.09,-5521.81
-313.971,2133.09,-5521.81
-2949.26,2258.58,-5521.81
-313.971,2258.58,-5521.81
-2823.77,2384.07,-5521.81
-313.971,2384.07,-5521.81
-2823.77,2509.56,-5521.81
-313.971,2509.56,-5521.81
-2698.28,2635.05,-5521.81
-313.971,2635.05,-5521.81
-2572.79,2760.54,-5521.81
-564.951,2760.54,-5521.81
-2447.3,2886.03,-5521.81
-690.441,2886.03,-5521.81
-2196.32,3011.52,-5521.81
-941.422,3011.52,-5521.81
-2070.83,3137.01,-5521.81
-1317.89,3137.01,-5521.81
-2133.58,-3012.01,-5459.07
-2510.05,-2886.52,-5459.07
-2384.56,-2886.52,-5459.07
-2259.07,-2886.52,-5459.07
-2133.58,-2886.52,-5459.07
-2008.09,-2886.52,-5459.07
-1882.6,-2886.52,-5459.07
-1757.11,-2886.52,-5459.07
-2635.54,-2761.03,-5459.07
-2510.05,-2761.03,-5459.07
-2384.56,-2761.03,-5459.07
-2259.07,-2761.03,-5459.07
-2133.58,-2761.03,-5459.07
-2008.09,-2761.03,-5459.07
-1882.6,-2761.03,-5459.07
-1757.11,-2761.03,-5459.07
-1631.62,-2761.03,-5459.07
-1506.13,-2761.03,-5459.07
-2886.52,-2635.54,-5459.07
-2761.03,-2635.54,-5459.07
-2635.54,-2635.54,-5459.07
-2510.05,-2635.54,-5459.07
-2384.56,-2635.54,-5459.07
-2259.07,-2635.54,-5459.07
-2133.58,-2635.54,-5459.07
-2008.09,-2635.54,-5459.07
-1882.6,-2635.54,-5459.07
-1757.11,-2635.54,-5459.07
-1631.62,-2635.54,-5459.07
-1506.13,-2635.54,-5459.07
-1380.64,-2635.54,-5459.07
-3012.01,-2510.05,-5459.07
-2886.52,-2510.05,-5459.07
-2761.03,-2510.05,-5459.07
-2635.54,-2510.05,-5459.07
-2510.05,-2510.05,-5459.07
-2384.56,-2510.05,-5459.07
-2259.07,-2510.05,-5459.07
-2133.58,-2510.05,-5459.07
-2008.09,-2510.05,-5459.07
-1882.6,-2510.05,-5459.07
-1757.11,-2510.05,-5459.07
-1631.62,-2510.05,-5459.07
-1506.13,-2510.05,-5459.07
-1380.64,-2510.05,-5459.07
-3137.5,-2384.56,-5459.07
-3012.01,-2384.56,-5459.07
-2886.52,-2384.56,-5459.07
-2761.03,-2384.56,-5459.07
-2635.54,-2384.56,-5459.07
-2008.09,-2384.56,-5459.07
-1882.6,-2384.56,-5459.07
-1757.11,-2384.56,-5459.07
-1631.62,-2384.56,-5459.07
-1506.13,-2384.56,-5459.07
-1380.64,-2384.56,-5459.07
-1255.15,-2384.56,-5459.07
-3262.99,-2259.07,-5459.07
-3137.5,-2259.07,-5459.07
-3012.01,-2259.07,-5459.07
-2886.52,-2259.07,-5459.07
-1757.11,-2259.07,-5459.07
-1631.62,-2259.07,-5459.07
-1506.13,-2259.07,-5459.07
-1380.64,-2259.07,-5459.07
-1255.15,-2259.07,-5459.07
-3262.99,-2133.58,-5459.07
-3137.5,-2133.58,-5459.07
-3012.01,-2133.58,-5459.07
-1631.62,-2133.58,-5459.07
-1506.13,-2133.58,-5459.07
-1380.64,-2133.58,-5459.07
-1255.15,-2133.58,-5459.07
-1129.66,-2133.58,-5459.07
-3388.48,-2008.09,-5459.07
-3262.99,-2008.09,-5459.07
-3137.5,-2008.09,-5459.07
-1506.13,-2008.09,-5459.07
-1380.64,-2008.09,-5459.07
-1255.15,-2008.09,-5459.07
-1129.66,-2008.09,-5459.07
-3513.97,-1882.6,-5459.07
-3388.48,-1882.6,-5459.07
-3262.99,-1882.6,-5459.07
-1380.64,-1882.6,-5459.07
-1255.15,-1882.6,-5459.07
-1129.66,-1882.6,-5459.07
-1004.17,-1882.6,-5459.07
-3639.46,-1757.11,-5459.07
-3513.97,-1757.11,-5459.07
-3388.48,-1757.11,-5459.07
-1255.15,-1757.11,-5459.07
-1129.66,-1757.11,-5459.07
-1004.17,-1757.11,-5459.07
-3639.46,-1631.62,-5459.07
-3513.97,-1631.62,-5459.07
-3388.48,-1631.62,-5459.07
-1004.17,-1631.62,-5459.07
-3764.95,-1506.13,-5459.07
-3639.46,-1506.13,-5459.07
-3513.97,-1506.13,-5459.07
-1004.17,-1506.13,-5459.07
-878.677,-1506.13,-5459.07
-3890.44,-1380.64,-5459.07
-3764.95,-1380.64,-5459.07
-3639.46,-1380.64,-5459.07
-878.677,-1380.64,-5459.07
-3890.44,-1255.15,-5459.07
-3764.95,-1255.15,-5459.07
-3639.46,-1255.15,-5459.07
-878.677,-1255.15,-5459.07
-3890.44,-1129.66,-5459.07
-3764.95,-1129.66,-5459.07
-753.187,-1129.66,-5459.07
-4015.93,-1004.17,-5459.07
-3890.44,-1004.17,-5459.07
-3764.95,-1004.17,-5459.07
-753.187,-1004.17,-5459.07
-4015.93,-878.677,-5459.07
-3890.44,-878.677,-5459.07
-753.187,-878.677,-5459.07
-4015.93,-753.187,-5459.07
-3890.44,-753.187,-5459.07
-753.187,-753.187,-5459.07
-4141.42,-627.696,-5459.07
-4015.93,-627.696,-5459.07
-3890.44,-627.696,-5459.07
-4141.42,-502.206,-5459.07
-4015.93,-502.206,-5459.07
-627.696,-502.206,-5459.07
-4141.42,-376.716,-5459.07
-4015.93,-376.716,-5459.07
-627.696,-376.716,-5459.07
-4141.42,-251.226,-5459.07
-4015.93,-251.226,-5459.07
-627.696,-251.226,-5459.07
-4141.42,-125.735,-5459.07
-4015.93,-125.735,-5459.07
-627.696,-125.735,-5459.07
-4141.42,-0.245117,-5459.07
-4015.93,-0.245117,-5459.07
-627.696,-0.245117,-5459.07
-4141.42,125.245,-5459.07
-4015.93,125.245,-5459.07
-4141.42,250.735,-5459.07
-4015.93,250.735,-5459.07
-4141.42,376.226,-5459.07
-4015.93,376.226,-5459.07
-4141.42,501.715,-5459.07
-4015.93,501.715,-5459.07
-4015.93,627.205,-5459.07
-3890.44,627.205,-5459.07
-4015.93,752.695,-5459.07
-3890.44,752.695,-5459.07
-4015.93,878.186,-5459.07
-3890.44,878.186,-5459.07
-3890.44,1003.68,-5459.07
-3764.95,1003.68,-5459.07
-502.206,1003.68,-5459.07
-3890.44,1129.17,-5459.07
-3764.95,1129.17,-5459.07
-502.206,1129.17,-5459.07
-3764.95,1254.66,-5459.07
-3639.46,1254.66,-5459.07
-3764.95,1380.15,-5459.07
-3639.46,1380.15,-5459.07
-3639.46,1505.64,-5459.07
-3513.97,1505.64,-5459.07
-3639.46,1631.13,-5459.07
-3513.97,1631.13,-5459.07
-3513.97,1756.62,-5459.07
-3388.48,1756.62,-5459.07
-3388.48,1882.11,-5459.07
-3262.99,1882.11,-5459.07
-3388.48,2007.6,-5459.07
-3262.99,2007.6,-5459.07
-3262.99,2133.09,-5459.07
-3137.5,2133.09,-5459.07
-3137.5,2258.58,-5459.07
